person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,person_home_ownership,loan_intent,loan_grade,cb_person_default_on_file,loan_status
47,30983,10,39220,22.656463253569875,0.1445791258552655,16,532,OWN,MEDICAL,G,Y,1
69,116468,15,7477,14.459811873963053,0.2739595817964975,2,544,OWN,VENTURE,A,Y,1
56,116334,1,18400,15.393700623007538,0.26420931809605397,17,594,RENT,PERSONAL,G,N,1
52,38133,7,7470,8.811520930343876,0.4556775287530864,22,682,MORTGAGE,MEDICAL,E,Y,1
35,145555,10,3062,14.240786856791113,0.06563297635015167,20,457,RENT,HOMEIMPROVEMENT,B,N,1
59,34939,28,42798,23.060557469856235,0.1939458095004935,10,704,RENT,PERSONAL,G,N,1
56,20781,17,20880,6.0170684727164225,0.3184960513986906,13,300,OWN,HOMEIMPROVEMENT,G,N,1
34,134586,2,35581,22.271136059966196,0.3221607928297837,12,516,RENT,VENTURE,B,N,1
31,76700,29,45439,11.818956032852196,0.2660568030563942,15,806,MORTGAGE,MEDICAL,A,N,0
48,47624,25,15308,22.990255301926197,0.41704949336658514,7,329,RENT,PERSONAL,A,N,1
41,26823,0,27027,23.817598126829694,0.07822497713650646,27,819,OWN,MEDICAL,G,N,1
52,38489,10,31720,18.41729774003812,0.41696949451106113,22,574,MORTGAGE,MEDICAL,E,N,1
61,138555,15,36081,18.28847573185356,0.27263940819606663,21,791,OWN,PERSONAL,D,N,1
62,59961,17,10706,14.055086754174802,0.11019231278465097,26,335,RENT,MEDICAL,E,N,1
51,139664,29,10837,21.71080449087415,0.44856586109321495,28,610,RENT,MEDICAL,B,N,1
20,49118,15,39599,24.232255168665663,0.34215295079343355,13,343,OWN,EDUCATION,B,N,1
54,120417,22,37824,20.501636006782384,0.12359555907086268,12,454,OWN,EDUCATION,F,Y,1
60,101816,9,34073,17.438734675134185,0.06514237552956198,12,376,MORTGAGE,PERSONAL,D,N,1
57,42263,17,48115,17.135857916426737,0.11349934174969217,28,737,OWN,PERSONAL,G,Y,1
43,33565,5,33088,21.989398031673247,0.3239590820811771,2,731,OWN,MEDICAL,B,N,1
40,40354,18,29112,15.824075315425967,0.13068330586702182,5,841,RENT,HOMEIMPROVEMENT,F,N,0
61,62951,3,27299,21.077197724976454,0.15159338369376266,25,338,RENT,PERSONAL,A,N,1
56,111179,26,35457,15.177705103484914,0.06131287659034138,25,538,OWN,MEDICAL,B,N,1
32,43648,12,31063,6.248885499478483,0.37531880250737165,2,312,OWN,HOMEIMPROVEMENT,C,N,1
66,70729,23,4917,12.678940178083105,0.4146639798917467,23,421,RENT,EDUCATION,D,N,1
21,61971,13,3936,13.888819153429974,0.40858167954745545,26,443,MORTGAGE,PERSONAL,F,N,1
46,38658,2,37630,7.832344899732345,0.1074056681139279,20,754,MORTGAGE,MEDICAL,D,N,0
39,41253,9,15506,7.049926583784256,0.4564855073249417,13,667,MORTGAGE,EDUCATION,D,Y,1
42,84166,5,29805,15.709298993139083,0.352525473263336,29,546,MORTGAGE,VENTURE,C,N,1
30,68563,0,15318,6.7028727311216425,0.453887880069589,3,344,RENT,EDUCATION,E,N,1
35,46390,22,49068,11.058903357801679,0.2512222270387986,11,674,OWN,MEDICAL,A,N,1
50,108664,23,27026,19.89193951926152,0.246629687487664,16,590,MORTGAGE,HOMEIMPROVEMENT,D,Y,1
33,71578,26,28672,24.288643591359616,0.40304143340820286,1,506,RENT,VENTURE,B,N,1
62,99025,13,39417,19.35741161103857,0.09198403496453458,19,818,OWN,VENTURE,A,Y,1
59,123850,7,28281,24.852510969057406,0.2843933164856986,11,541,MORTGAGE,VENTURE,B,Y,1
61,52658,18,49442,18.96675942558805,0.42637290603405154,9,413,OWN,PERSONAL,A,N,1
19,26852,13,29091,10.87588941308655,0.4235866533813071,14,601,MORTGAGE,MEDICAL,G,N,1
52,147282,9,39328,18.44105081010724,0.48025978535406605,9,575,OWN,VENTURE,A,N,1
59,114986,16,49219,19.043135303938076,0.3642226670887459,7,395,MORTGAGE,EDUCATION,F,N,1
51,22551,8,19610,12.434539692329212,0.14349678324787776,16,593,MORTGAGE,HOMEIMPROVEMENT,B,N,1
47,91947,28,2079,5.35427701218778,0.05912614170256137,3,659,OWN,MEDICAL,B,N,0
30,81001,5,30850,19.06399569550974,0.26573710938219586,29,587,OWN,EDUCATION,G,N,1
30,69159,10,47751,5.434001905510833,0.28116673953015,19,453,OWN,PERSONAL,A,N,1
35,142775,24,21590,17.623761561201423,0.15811816302451914,4,722,RENT,VENTURE,D,N,1
49,71707,6,31951,8.272329774851102,0.10611385120562145,7,349,RENT,EDUCATION,B,Y,1
49,53243,16,16327,16.31207055496087,0.31379367478572906,23,506,OWN,MEDICAL,G,N,1
52,41800,27,13755,15.078260507612,0.39391505331086357,28,512,RENT,EDUCATION,C,N,1
56,95939,27,8235,5.270272846123651,0.49691934661557224,12,365,MORTGAGE,PERSONAL,C,N,1
63,77828,0,18197,12.257316339902069,0.39123617774473335,18,531,OWN,HOMEIMPROVEMENT,A,Y,1
69,27239,21,22473,17.021823347926055,0.40713458641501143,28,619,RENT,VENTURE,E,N,1
46,26710,4,3031,21.972131037975593,0.32740739520295886,5,436,OWN,MEDICAL,A,N,1
66,41384,8,42282,22.772842276730344,0.493665196536508,23,364,MORTGAGE,VENTURE,G,N,1
46,41038,17,42863,14.676999400664466,0.33798037330155667,23,813,MORTGAGE,VENTURE,A,N,1
61,60846,23,15287,19.568449745988765,0.43711397887986697,22,431,RENT,VENTURE,D,N,1
33,107983,26,39679,11.329091530669153,0.47560309080843005,26,633,MORTGAGE,EDUCATION,D,N,1
61,87821,20,45463,11.84372811517315,0.4684363252252524,10,331,OWN,EDUCATION,F,N,1
64,57991,1,33230,8.889270383646275,0.22163690470251046,12,797,RENT,HOMEIMPROVEMENT,G,N,0
27,99057,28,20037,16.238962199864787,0.0853979262414164,8,542,OWN,PERSONAL,E,N,1
47,133193,25,28052,11.291283018547304,0.12734316614266109,19,491,OWN,MEDICAL,G,Y,1
42,26971,10,4340,6.687417928770101,0.07665048742847337,15,441,OWN,EDUCATION,G,N,1
56,49139,26,41644,18.700121733263575,0.09742862067311302,1,490,MORTGAGE,VENTURE,E,N,1
37,105445,27,49664,19.15506415210796,0.13309306065216395,3,448,OWN,PERSONAL,G,N,1
22,97067,5,46203,12.199848375581157,0.2034924424643308,27,715,MORTGAGE,MEDICAL,E,N,0
18,100257,25,2141,6.534467989120456,0.29459284095878413,18,819,OWN,MEDICAL,E,N,0
47,104742,7,26425,13.525954348068518,0.3702569267097887,18,315,MORTGAGE,MEDICAL,E,N,1
66,57711,3,20281,13.84670916100431,0.14491730124793037,2,405,MORTGAGE,MEDICAL,G,N,1
20,26530,17,43049,18.37341769795786,0.3526350819071627,5,582,MORTGAGE,HOMEIMPROVEMENT,G,N,1
62,31116,27,21425,11.30832782517367,0.36691658352608886,29,403,OWN,MEDICAL,A,Y,1
31,85794,10,35806,18.65198559562611,0.30138005158978526,1,660,OWN,PERSONAL,G,N,1
47,20282,4,33113,22.429770835147767,0.45662804140941976,10,334,MORTGAGE,EDUCATION,A,N,1
67,99473,14,5270,9.749720847243996,0.0999476662648148,20,412,OWN,PERSONAL,F,N,1
21,21898,27,43814,24.578391122397996,0.12970465592108876,10,607,MORTGAGE,VENTURE,C,N,1
35,24135,17,5683,12.727362742736139,0.2428991709752682,5,352,OWN,HOMEIMPROVEMENT,C,N,1
54,26629,1,40884,10.345173702941235,0.1070207308554075,18,380,MORTGAGE,HOMEIMPROVEMENT,F,N,1
42,129472,21,30809,13.43022365020581,0.3048332646758393,21,668,MORTGAGE,VENTURE,F,N,1
65,145147,10,35552,6.887949518077184,0.22928020997424098,26,541,RENT,PERSONAL,B,N,1
18,105120,25,4786,7.514118130242313,0.1780681075411633,15,330,OWN,PERSONAL,A,N,1
63,139798,24,22650,13.288680939366628,0.12649541585793678,20,660,OWN,VENTURE,E,N,1
32,109087,12,29706,20.248890438782002,0.20090220725669466,8,532,RENT,MEDICAL,B,N,1
26,85031,3,10190,23.00624479148982,0.32358170787455387,17,333,MORTGAGE,MEDICAL,D,N,1
32,53380,21,39196,18.29635981432542,0.3091033449002352,12,542,MORTGAGE,EDUCATION,A,N,1
66,149951,6,40449,7.104391104763394,0.12363080009460523,21,358,RENT,PERSONAL,G,N,1
41,132507,28,40661,18.440395243610702,0.10621391483328504,27,828,RENT,PERSONAL,F,N,0
21,37071,10,30709,17.70855841405944,0.06200454317399264,12,377,MORTGAGE,VENTURE,C,N,1
29,40074,21,46429,21.115278365866626,0.05559151720726952,26,601,OWN,VENTURE,A,N,1
54,110724,23,15892,21.50497333304362,0.44591469607385836,1,411,RENT,MEDICAL,F,N,1
54,87843,3,10643,22.36406151557958,0.07028998520242546,26,712,RENT,PERSONAL,A,N,1
60,59901,27,10943,13.282630291581967,0.37904949944296085,26,616,RENT,PERSONAL,G,N,1
23,31205,14,44240,18.957287907042886,0.44239329331023064,4,444,RENT,HOMEIMPROVEMENT,A,N,1
56,75661,0,46760,10.365007178446215,0.09412603185310592,8,317,RENT,EDUCATION,G,N,1
63,144661,22,22042,24.986725599670084,0.24633564072485792,1,650,RENT,EDUCATION,A,N,1
41,25906,2,44894,8.5066848275372,0.48303634242842447,27,454,MORTGAGE,MEDICAL,D,N,1
28,22591,13,7869,5.202288633216716,0.4253623972356133,15,805,MORTGAGE,PERSONAL,C,N,0
30,145576,5,41437,7.97617429036352,0.27036681433603477,18,659,RENT,HOMEIMPROVEMENT,A,Y,1
51,82987,17,45306,20.517445790882533,0.3931570007561988,1,631,MORTGAGE,PERSONAL,F,N,1
42,83370,24,43833,13.93567353016423,0.42501993099424873,11,827,OWN,VENTURE,D,N,1
24,100685,0,21918,13.950004956208566,0.20661213343492368,23,311,OWN,MEDICAL,B,N,1
69,130454,5,29379,24.10045839223337,0.4514688125914824,2,374,RENT,EDUCATION,A,Y,1
21,125487,5,43939,23.392698160561483,0.2617129938547206,1,511,OWN,PERSONAL,G,N,1
25,74400,20,26274,11.223894756080185,0.2875133136014735,12,582,OWN,MEDICAL,D,N,1
37,45150,15,18696,9.181162575617323,0.499868437019824,16,494,MORTGAGE,EDUCATION,E,N,1
46,51852,28,3962,21.969644198674793,0.4294863347684726,22,329,MORTGAGE,PERSONAL,B,N,1
68,62870,4,14851,23.120381420887263,0.212796502597841,22,308,MORTGAGE,HOMEIMPROVEMENT,C,N,1
62,139796,16,46747,15.831938455969738,0.05465551841271498,10,608,MORTGAGE,MEDICAL,A,Y,1
63,72756,9,6296,17.588474222342008,0.3317783332072526,18,744,OWN,PERSONAL,A,N,1
27,135357,27,15745,10.138285693845868,0.3667610417576485,15,609,RENT,EDUCATION,D,N,1
60,139052,20,6730,21.016053759570493,0.34286121056452085,17,725,MORTGAGE,EDUCATION,C,N,1
51,76481,17,14921,17.642448568980463,0.48553805802344585,10,390,OWN,HOMEIMPROVEMENT,E,Y,1
43,21283,6,33894,15.070270225959932,0.4383369622994649,3,755,MORTGAGE,MEDICAL,B,N,1
58,53691,2,6602,6.2021711215679165,0.25197426193129185,26,743,OWN,MEDICAL,F,Y,1
66,21125,12,18575,23.318699250223073,0.07828586936257144,21,378,MORTGAGE,PERSONAL,C,N,1
20,87065,14,20023,17.30902840768812,0.2642264462758986,16,774,RENT,EDUCATION,A,N,0
23,148734,19,46349,8.85382189385936,0.3601598089829104,6,402,MORTGAGE,EDUCATION,D,N,1
22,46170,18,16997,17.127722339661055,0.32346941370215204,3,755,RENT,HOMEIMPROVEMENT,E,N,1
22,28438,2,18750,18.549267084799467,0.2921616804698982,9,613,MORTGAGE,HOMEIMPROVEMENT,D,N,1
64,40095,3,42979,15.51540673366451,0.2609685311068586,11,546,MORTGAGE,MEDICAL,B,N,1
40,36154,4,23837,19.362034759120448,0.18219284286232384,21,533,MORTGAGE,EDUCATION,G,Y,1
66,28004,0,15997,16.629078958572485,0.17480604277608316,13,534,OWN,PERSONAL,G,N,1
26,29752,3,40439,23.955391640642965,0.2751041655166109,18,686,OWN,VENTURE,C,N,1
52,75426,11,24067,6.073941571986136,0.12227141589334206,26,337,RENT,PERSONAL,D,N,1
37,128896,27,46039,7.12491416939121,0.2033084406086607,22,460,RENT,HOMEIMPROVEMENT,F,Y,1
66,46819,26,21923,8.473432739086796,0.19579067361954483,28,761,OWN,PERSONAL,F,Y,0
59,122168,23,9876,18.803421412086642,0.3142097607128904,24,748,RENT,EDUCATION,G,Y,1
52,112051,9,3887,17.91191745499617,0.08000703516336106,27,416,RENT,MEDICAL,G,N,1
67,147905,22,43422,22.84117720419388,0.42335090611929277,22,540,OWN,VENTURE,D,N,1
35,44217,24,37854,19.65754905767797,0.30307027117298097,4,325,OWN,MEDICAL,A,N,1
34,145949,20,37948,15.167109751291845,0.3518720063491709,22,597,OWN,VENTURE,D,N,1
41,108708,28,3841,24.836635849272607,0.36639225669174474,24,453,OWN,VENTURE,E,N,1
20,52994,25,29756,10.322159123385983,0.18116786157914144,8,767,MORTGAGE,EDUCATION,C,Y,1
49,35036,19,7040,21.663833195709078,0.26166720532318993,13,348,OWN,EDUCATION,B,Y,1
52,97275,23,11304,13.535807443878387,0.48031068014135025,10,345,RENT,HOMEIMPROVEMENT,F,N,1
55,117756,24,31341,17.974702777514686,0.3950173570985667,2,584,MORTGAGE,HOMEIMPROVEMENT,D,N,1
30,69416,12,5758,19.545369409048682,0.4863005938504334,8,381,MORTGAGE,VENTURE,E,N,1
64,29587,22,18010,17.67508174380673,0.38581445531582975,6,343,RENT,HOMEIMPROVEMENT,G,N,1
42,130053,13,32658,7.8101460621718655,0.12902006286883283,16,572,MORTGAGE,EDUCATION,F,N,1
26,115665,22,38782,13.859020214958655,0.07904114773010432,18,693,RENT,HOMEIMPROVEMENT,F,N,0
21,20645,4,2375,16.228767558662486,0.30994764652384865,17,357,MORTGAGE,VENTURE,B,N,1
31,50930,3,34949,21.980875183571936,0.21101597586617432,6,300,MORTGAGE,MEDICAL,F,N,1
54,101835,13,23092,13.872914975971447,0.1739560595621766,13,515,RENT,PERSONAL,E,Y,1
51,142232,9,1490,23.37494609608503,0.4132449483914379,23,616,RENT,HOMEIMPROVEMENT,F,N,1
28,50090,16,4729,13.807484460504213,0.21514697018687634,14,527,RENT,EDUCATION,F,Y,1
58,107489,9,6974,15.975597185260233,0.19265043638043677,26,772,RENT,MEDICAL,D,Y,1
20,72142,25,20680,20.92571365885602,0.43249441692605467,21,783,OWN,EDUCATION,D,N,1
45,131979,6,19324,16.661353688442873,0.4308293014189071,10,586,OWN,HOMEIMPROVEMENT,G,N,1
46,46475,15,32334,24.204361447656492,0.21036498698977546,24,810,RENT,VENTURE,C,N,1
26,38888,0,22398,18.20671661028255,0.4246244154436848,11,757,OWN,PERSONAL,A,N,1
20,63732,16,35650,15.454189081352022,0.43285032064969725,13,394,RENT,PERSONAL,E,Y,1
42,101623,20,22292,5.471839355615917,0.2407687407633498,12,792,RENT,MEDICAL,A,N,0
51,66305,28,36755,13.274657951606596,0.07991290859412721,9,449,MORTGAGE,PERSONAL,A,Y,1
29,66037,8,39353,10.984968385203208,0.05071309000985305,4,322,RENT,VENTURE,F,N,1
59,29346,5,4159,19.962113357749786,0.28548160830004776,7,514,RENT,EDUCATION,G,N,1
26,20587,18,33626,9.165553503070916,0.2048339720166601,24,698,RENT,VENTURE,B,N,0
32,32763,12,30351,9.104401745881436,0.4987093523712647,29,709,RENT,MEDICAL,B,N,0
57,79165,2,38298,8.790380864747537,0.3975849498322779,22,430,MORTGAGE,MEDICAL,F,Y,1
42,127481,6,18065,7.512312263124718,0.39257395535768563,2,447,RENT,PERSONAL,G,N,1
22,89615,21,22638,11.220140073417749,0.47985924572930466,7,680,MORTGAGE,VENTURE,E,Y,1
28,56116,8,2073,22.718442288868502,0.4494759790519944,29,408,RENT,EDUCATION,A,N,1
51,140987,21,47511,20.4985694461191,0.1931843657553749,9,420,MORTGAGE,VENTURE,C,N,1
41,105751,4,19771,19.70502432613587,0.12469424972174437,5,594,OWN,EDUCATION,G,Y,1
32,111353,9,36461,20.946736112999254,0.385651519279467,15,419,MORTGAGE,EDUCATION,A,N,1
55,110301,22,43330,10.388357786591433,0.22022325215729288,18,755,MORTGAGE,VENTURE,B,N,0
25,115648,16,30320,22.748833815049757,0.2629276932339304,4,829,RENT,HOMEIMPROVEMENT,A,N,1
22,45556,11,5340,7.746067502832088,0.3336789790736721,19,468,MORTGAGE,VENTURE,D,Y,1
65,79042,22,35924,11.72691453431164,0.4585427046208583,20,442,MORTGAGE,EDUCATION,D,N,1
43,38099,15,17184,16.734962379346857,0.23858948915193467,26,336,RENT,MEDICAL,C,N,1
35,129089,2,41734,7.058101766840013,0.4024926005987126,7,560,OWN,MEDICAL,E,N,1
23,65096,29,3580,19.6026037555285,0.17075290607359586,26,530,OWN,PERSONAL,A,N,1
54,91986,24,41025,12.7449209640695,0.3640873059156261,8,553,OWN,MEDICAL,D,N,1
65,33230,21,29967,20.688113312168,0.050710739485060344,17,628,MORTGAGE,HOMEIMPROVEMENT,E,N,1
30,49009,8,3159,14.857925711692054,0.44217824607078565,13,596,RENT,EDUCATION,G,N,1
45,90969,28,49940,8.617490488506727,0.06367081097950812,24,309,OWN,VENTURE,G,Y,1
22,53866,14,14900,19.69523622710689,0.3707391896431629,21,745,OWN,VENTURE,D,N,1
30,125400,4,12440,10.04287911677887,0.07081618516757776,28,529,OWN,HOMEIMPROVEMENT,E,N,0
34,104246,22,15678,14.816206025360856,0.16981056472730155,23,835,OWN,MEDICAL,E,N,0
67,96975,12,48204,6.510665383138152,0.2737410816004489,11,377,RENT,EDUCATION,D,Y,1
57,61855,13,13021,17.357333088240736,0.2389724084067072,27,724,OWN,MEDICAL,F,N,1
62,101557,19,7772,18.317155324325544,0.13632625157045475,1,492,MORTGAGE,PERSONAL,B,N,1
49,26416,14,2627,12.57348419945567,0.20021671026915683,2,700,MORTGAGE,MEDICAL,E,N,1
46,92516,15,45432,24.088455606421476,0.3774678665274352,17,408,RENT,PERSONAL,G,Y,1
68,75915,22,9219,22.483378429641366,0.3511656916608417,5,562,OWN,VENTURE,F,N,1
20,38058,12,24464,19.158818314799895,0.08231656269376206,6,628,OWN,EDUCATION,A,N,1
57,96637,16,31232,19.273041489874853,0.38629212150779885,26,662,MORTGAGE,PERSONAL,F,N,1
51,60718,22,43481,10.048034298843024,0.07387064653866277,25,677,RENT,MEDICAL,D,N,0
57,52602,7,9488,18.13630462176898,0.294316875094903,24,640,MORTGAGE,MEDICAL,F,N,1
44,94658,20,35949,8.964125304710393,0.1670282366189858,7,558,RENT,VENTURE,B,N,0
30,98112,1,45362,7.880064478396442,0.3144605574019185,28,634,RENT,HOMEIMPROVEMENT,D,N,1
62,78067,4,40932,24.989357884051604,0.16759777817340582,21,384,RENT,HOMEIMPROVEMENT,C,Y,1
50,47516,5,19981,17.44751862946348,0.493231086331624,15,821,MORTGAGE,MEDICAL,A,N,1
23,149295,11,1901,13.61975745314381,0.18937768267738936,19,607,RENT,HOMEIMPROVEMENT,G,Y,1
41,107969,17,23444,10.763290457679027,0.1588822860535232,16,561,MORTGAGE,EDUCATION,C,N,1
36,21089,29,43058,17.07840887324455,0.17530938091190573,25,751,MORTGAGE,HOMEIMPROVEMENT,F,N,0
33,57346,21,19061,5.991870164401723,0.4534127857666829,13,550,OWN,EDUCATION,E,N,1
57,94663,21,3881,6.893619810095901,0.3362984729012051,5,623,MORTGAGE,MEDICAL,F,N,1
45,30487,0,30863,5.657133954807927,0.3788078438393494,3,528,MORTGAGE,MEDICAL,G,N,1
50,20155,29,46826,14.983396665253235,0.4631047295424577,3,596,OWN,MEDICAL,G,N,1
65,143950,16,6622,17.01213258374365,0.46034261818025335,19,536,OWN,VENTURE,E,N,1
58,87494,29,2378,6.2495952271564175,0.3825256309604274,14,516,OWN,HOMEIMPROVEMENT,C,N,1
30,96229,10,18632,19.42448934997833,0.13902099297859533,16,545,RENT,PERSONAL,C,N,1
60,124648,9,29311,9.607901430291289,0.4295179943037525,22,747,RENT,PERSONAL,E,Y,1
62,58547,18,6650,18.704029075397322,0.14169921538597868,17,618,OWN,MEDICAL,B,N,1
42,48795,13,46201,24.637942800704913,0.3843044663442944,27,731,RENT,HOMEIMPROVEMENT,A,N,1
59,75296,25,43224,18.822117401077023,0.35852137994519345,4,703,OWN,EDUCATION,D,N,1
53,41447,9,8036,22.663861058472172,0.39149998256320095,13,336,RENT,PERSONAL,C,N,1
44,56598,14,40255,23.96397013486135,0.28970855632121706,8,641,MORTGAGE,MEDICAL,A,Y,1
55,61814,27,23499,14.73502096704631,0.3374267820121488,19,688,RENT,PERSONAL,D,N,1
24,110751,18,38016,19.046499588394138,0.47899403619541486,5,333,RENT,PERSONAL,F,Y,1
22,145118,3,5603,22.039385071116836,0.09548986737839671,2,338,MORTGAGE,PERSONAL,D,N,1
60,95330,1,28773,12.132178257487723,0.188981273651729,15,508,OWN,MEDICAL,C,Y,1
62,141347,8,20937,10.227946331207898,0.32511065589427207,2,451,RENT,MEDICAL,B,N,1
68,118745,9,13632,23.931971455566774,0.4838243585591702,11,664,RENT,VENTURE,B,N,1
48,107960,27,31607,19.52607000737636,0.09300850144817052,13,498,MORTGAGE,VENTURE,A,N,1
40,83278,10,27337,9.393642667516527,0.060147149688538896,23,378,MORTGAGE,VENTURE,F,N,1
59,75077,13,1220,13.981667853522268,0.07508731931164761,10,776,MORTGAGE,PERSONAL,A,N,0
27,132782,6,47994,20.929035390756187,0.07358255890753947,3,733,MORTGAGE,HOMEIMPROVEMENT,E,N,1
49,142046,22,5818,15.941259818368842,0.45851713599983196,5,331,OWN,MEDICAL,B,N,1
60,122932,14,8349,17.99904196331778,0.3745660585702211,3,386,RENT,VENTURE,A,N,1
47,91906,21,6618,20.075364040901047,0.3546978647883252,6,692,RENT,HOMEIMPROVEMENT,E,N,1
56,29528,18,28464,17.440183776179612,0.28515776911781426,13,543,RENT,VENTURE,F,N,1
48,113812,21,43624,15.801586438443916,0.4018786776374684,10,531,RENT,VENTURE,G,N,1
35,70100,14,38344,19.99228568775547,0.12004159674271586,19,491,OWN,HOMEIMPROVEMENT,D,Y,1
53,129869,29,19255,19.551260708644016,0.22637353540479682,8,839,RENT,VENTURE,A,N,1
19,28179,27,25299,17.59744800366358,0.2705019128439546,18,569,OWN,PERSONAL,E,N,1
31,68781,23,48975,12.195788267638592,0.09968427395452681,3,376,OWN,PERSONAL,B,N,1
30,75267,7,2462,13.116241844005431,0.23878116920188264,24,466,MORTGAGE,PERSONAL,D,N,1
46,102379,10,16905,24.408770977681947,0.19242580066817916,24,583,MORTGAGE,EDUCATION,A,N,1
29,43952,28,25920,7.247718645830517,0.06601196560705819,17,388,RENT,VENTURE,B,N,1
56,73798,8,17252,10.370098345056707,0.11153093122815586,8,843,OWN,EDUCATION,G,N,0
19,118696,14,42004,14.848035184086715,0.3938165704253623,10,455,MORTGAGE,MEDICAL,D,N,1
49,130434,0,41581,21.734593722875715,0.05811705927709001,2,549,OWN,HOMEIMPROVEMENT,C,N,1
30,70939,29,35836,8.273513274594556,0.4704139845933625,12,394,MORTGAGE,MEDICAL,B,N,1
63,49516,0,6753,10.539092362492198,0.08889108460125683,23,316,OWN,EDUCATION,C,N,1
44,76526,18,41005,6.31596435590478,0.40965714239155615,6,416,RENT,PERSONAL,F,Y,1
66,30449,2,15175,19.11970532101637,0.4543774434245618,2,632,RENT,VENTURE,A,N,1
58,70290,9,7191,9.764188709512322,0.4735110131827012,21,821,OWN,VENTURE,G,N,0
34,146688,7,18898,12.773495013419009,0.4403646605731876,23,379,MORTGAGE,PERSONAL,E,N,1
57,106661,14,19982,13.874028940593357,0.17939751774144946,24,731,MORTGAGE,VENTURE,A,N,1
48,92954,9,15622,22.826278712129113,0.19988920910231467,3,502,RENT,HOMEIMPROVEMENT,B,N,1
51,42746,0,2001,13.226605806624736,0.24194556437453418,17,415,RENT,HOMEIMPROVEMENT,C,N,1
41,87990,28,48645,7.904500398304981,0.11268351023319538,29,519,RENT,HOMEIMPROVEMENT,C,N,0
62,78810,17,44000,15.48629876680242,0.06002260478025074,7,552,MORTGAGE,MEDICAL,D,N,1
52,138362,1,24283,24.259159892972594,0.4411047264264656,29,468,MORTGAGE,PERSONAL,A,N,1
65,103297,18,22435,17.15371282101622,0.29935792229470537,21,615,RENT,HOMEIMPROVEMENT,A,N,1
23,35223,12,28223,24.66774440921145,0.32392532398019735,5,671,OWN,EDUCATION,B,N,1
36,92237,21,38244,21.822146178777402,0.4671448136680079,23,455,MORTGAGE,HOMEIMPROVEMENT,C,N,1
47,22597,0,31024,5.719315124268256,0.34930408015112707,1,312,RENT,MEDICAL,B,N,1
24,85677,1,31734,18.167991907540838,0.360884076952916,8,807,OWN,EDUCATION,B,N,1
27,22659,28,1515,10.735337551157674,0.404135891796534,12,764,MORTGAGE,PERSONAL,F,Y,1
58,106516,15,46246,16.192337112894478,0.1023568024358317,14,519,OWN,PERSONAL,C,N,1
49,94567,14,2191,10.586903818624531,0.2120729689462062,16,314,OWN,HOMEIMPROVEMENT,B,N,1
51,35037,12,33264,11.977408332105808,0.4856935674665148,10,416,MORTGAGE,EDUCATION,C,N,1
45,146498,15,44628,23.463374235083588,0.46531853514527294,15,630,RENT,EDUCATION,B,N,1
32,66738,16,47216,9.132863697834106,0.4478338833395831,21,355,OWN,HOMEIMPROVEMENT,E,N,1
47,123965,20,7297,22.48218236051661,0.25343982965253764,24,650,RENT,HOMEIMPROVEMENT,B,Y,1
54,91678,28,28856,5.609156161409937,0.4357368291140626,26,431,MORTGAGE,VENTURE,B,N,1
46,32109,28,9334,6.8175307673929675,0.07177814687559453,15,525,OWN,VENTURE,G,N,0
39,42010,6,25162,22.093500827685272,0.11683284091570285,10,607,OWN,HOMEIMPROVEMENT,E,N,1
21,28787,23,7008,17.611120618183907,0.23628546431782438,21,774,OWN,MEDICAL,A,N,0
37,128400,25,8987,19.944722760791006,0.2675264300069569,28,521,OWN,VENTURE,C,N,1
49,28472,16,31966,9.188353416437085,0.16857821908438558,7,472,OWN,HOMEIMPROVEMENT,G,Y,1
53,135111,6,4332,15.74166911180207,0.21041450188150435,26,639,MORTGAGE,EDUCATION,D,N,1
67,43383,12,1787,19.744384471426095,0.12324924546141595,3,805,OWN,VENTURE,E,N,1
21,81709,4,39990,17.54628274020525,0.27011031427215826,2,456,MORTGAGE,MEDICAL,G,N,1
44,89785,25,10873,14.43397533782419,0.4072294817905376,6,450,RENT,PERSONAL,A,N,1
34,133253,16,18006,24.195675728754296,0.3476121771475876,21,477,MORTGAGE,EDUCATION,B,N,1
29,54518,2,21225,18.523146669068907,0.09850651131449358,9,832,OWN,MEDICAL,F,N,0
39,73909,6,37444,23.15501600482476,0.2694117215285222,10,411,RENT,MEDICAL,A,N,1
34,38351,25,36340,19.595410231473625,0.3639408722508762,4,437,MORTGAGE,MEDICAL,E,N,1
27,89624,16,40683,19.709270571953663,0.28845288344927356,27,532,MORTGAGE,EDUCATION,F,N,1
18,73330,6,6033,6.600365395153586,0.22625401844099702,3,631,MORTGAGE,MEDICAL,B,Y,1
39,142477,20,8788,12.189292437078871,0.3298614895777452,9,841,OWN,PERSONAL,A,N,0
43,35282,0,16689,22.167388134393168,0.485887399385124,24,606,OWN,VENTURE,D,N,1
35,104866,16,45220,9.65207724297512,0.0927085593947351,22,460,MORTGAGE,EDUCATION,C,Y,1
67,127945,29,22598,7.310117323129324,0.22550722733640233,17,701,MORTGAGE,MEDICAL,C,Y,1
31,41778,16,38480,11.522121132775869,0.23297263387074307,14,577,RENT,HOMEIMPROVEMENT,E,Y,1
64,44264,10,30703,9.408757697852279,0.309635289710767,10,619,OWN,VENTURE,G,N,0
